# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	1977
#@/user_id	myrimedata-windows
ha ha ha ha 	哈哈哈哈	c=1 d=0.546074 t=1721
hai 	還	c=7 d=2.21179 t=1721
hai lou 	海樓	c=1 d=0.826959 t=1721
hai shi 	還是	c=4 d=0.844868 t=1721
hai you 	還有	c=2 d=0.275347 t=1721
hao 	好	c=1 d=0.845241 t=1721
hao 	號	c=2 d=0.966441 t=1721
hao a 	好啊	c=0 d=0.0970446 t=1721
hao de 	好的	c=4 d=0.925139 t=1721
hao de 	郝的	c=1 d=1 t=1721
hao hao 	好好	c=2 d=0.675334 t=1721
hao le 	好了	c=1 d=0.216536 t=1721
hao lou 	號樓	c=1 d=0.22091 t=1721
hao shi 	好事	c=0 d=0.0826959 t=1721
hao shi bu hao shi 	好事不好是	c=1 d=0.831104 t=1721
hao xiang 	好像	c=1 d=0.615697 t=1721
hao yong 	好用	c=1 d=0.0490458 t=1721
hao you 	好友	c=1 d=0.0520787 t=1721
he 	和	c=1 d=0.355226 t=1721
hen 	很	c=0 d=0.0103639 t=1721
hen hao yong 	很好用	c=1 d=0.0518189 t=1721
hen jin 	狠勁	c=1 d=0.50409 t=1721
hen zong wen shu ru fa 	很縱紋輸入法	c=1 d=0.0523397 t=1721
heng shu 	橫豎	c=1 d=0.04573 t=1721
heng xiang 	橫向	c=2 d=0.0752575 t=1721
hou 	後	c=3 d=0.259894 t=1721
hou mian 	後面	c=1 d=0.529935 t=1721
hou tai 	後臺	c=2 d=0.190054 t=1721
hou xuan 	候選	c=2 d=0.0802306 t=1721
hou xuan ci 	候選詞	c=3 d=0.988284 t=1721
huan ge 	換個	c=1 d=0.0788664 t=1721
huan le 	換了	c=1 d=0.118837 t=1721
huang hua cai 	黃花菜	c=0 d=0.0120633 t=1721
hui fu 	回覆	c=1 d=0.869358 t=1721
hui fu 	恢復	c=1 d=0.882496 t=1721
hui qu 	回去	c=1 d=0.856415 t=1721
huo 	或	c=2 d=0.677057 t=1721
huo zhe 	或者	c=1 d=0.199888 t=1721
ji 	及	c=1 d=0.305276 t=1721
ji 	機	c=3 d=1.85354 t=1721
ji ben 	基本	c=1 d=0.965605 t=1721
ji ci 	幾次	c=1 d=0.0780817 t=1721
ji fen ka 	計分卡	c=0 d=0.0729693 t=1721
ji ge 	幾個	c=1 d=0.357007 t=1721
ji jin 	基金	c=0 d=0.083527 t=1721
ji ke 	即可	c=2 d=0.128494 t=1721
ji shi da fu 	機士大夫	c=1 d=0.657047 t=1721
ji shi ji di 	即時即地	c=0 d=0.083527 t=1721
ji shu 	技術	c=1 d=0.167894 t=1721
ji suan ji 	計算機	c=0 d=0.083527 t=1721
ji xiang wu 	吉祥物	c=1 d=0.701173 t=1721
ji yu 	基於	c=3 d=0.604083 t=1721
jia 	加	c=2 d=0.101856 t=1721
jia 	家	c=2 d=0.982651 t=1721
jia ji 	甲基	c=0 d=0.0843665 t=1721
jia kuai di fei jia 	家快遞費家	c=1 d=0.201897 t=1721
jia li 	家裏	c=1 d=0.927743 t=1721
jian cha 	檢查	c=2 d=0.834937 t=1721
jian fan 	簡繁	c=1 d=0.271738 t=1721
jian hua 	簡化	c=1 d=0.0987662 t=1721
jian kao jian 	肩靠肩	c=1 d=0.687289 t=1721
jian kong fang 	檢控方	c=0 d=0.0588605 t=1721
jian ti zi 	簡體字	c=1 d=0.0550232 t=1721
jian yi 	建議	c=2 d=1.33981 t=1721
jian zhan 	建站	c=0 d=0.00547488 t=1721
jian zhan xi tong 	建站系統	c=1 d=0.0550232 t=1721
jiang 	將	c=1 d=0.591555 t=1721
jiang di 	降低	c=0 d=0.0843665 t=1721
jiao cheng 	教程	c=2 d=1.28911 t=1721
jiao liu 	交流	c=1 d=0.0428521 t=1721
jie da 	解答	c=1 d=0.045275 t=1721
jie ge 	借個	c=0 d=0.00880368 t=1721
jie ge tu 	借個圖	c=1 d=0.0884781 t=1721
jie jue 	解決	c=1 d=0.571209 t=1721
jie kou 	接口	c=2 d=0.0843508 t=1721
jie mian 	界面	c=3 d=0.611012 t=1721
jie shao 	介紹	c=1 d=0.873716 t=1721
jie tu 	截圖	c=1 d=0.145148 t=1721
jie xi 	解析	c=2 d=1.04414 t=1721
jin 	進	c=1 d=0.0424257 t=1721
jin cuo qun 	進錯羣	c=1 d=0.740818 t=1721
jin jin ji jiao 	斤斤計較	c=0 d=0.0348192 t=1721
jin ka 	金卡	c=0 d=0.083527 t=1721
jin nian 	今年	c=1 d=0.0642483 t=1721
jin si deng ji 	近似等級	c=0 d=0.083527 t=1721
jin si jie 	近似解	c=0 d=0.0843665 t=1721
jin ti gong 	僅提供	c=0 d=0.0121238 t=1721
jin tian 	今天	c=2 d=0.616247 t=1721
jin tian wo men 	今天我們	c=1 d=0.118837 t=1721
jin wan 	今晚	c=1 d=0.637628 t=1721
jin wei 	僅爲	c=1 d=0.120032 t=1721
jin xing 	進行	c=1 d=0.95123 t=1721
jing an si 	靜安寺	c=0 d=0.083527 t=1721
jing dong fang 	京東方	c=1 d=0.703898 t=1721
jing ji ding suan 	羥基丁酸	c=0 d=0.0843665 t=1721
jing li 	經歷	c=1 d=0.574072 t=1721
jing shen dou sou 	精神抖擻	c=0 d=0.083527 t=1721
jiu 	就	c=0 d=0.0516851 t=1721
jiu liang wei 	就兩位	c=1 d=0.519442 t=1721
jiu shi 	就是	c=3 d=1.03426 t=1721
jiu shi fei de lie ke 	就是菲德烈克	c=1 d=0.737123 t=1721
jiu yong 	就用	c=1 d=0.0678809 t=1721
ju ti 	具體	c=1 d=0.332871 t=1721
jue de 	覺得	c=0 d=0.0843665 t=1721
jue de sa ke kai shi ka ju ken de ji kai sa jiang kan kan si da jie kong sa ke si kai dang ku shang kua ke da sa da sa kan kan shang di jiao sa dan sa jiao da sa da jiu dian sa dan jue de sa dan ji sa jiao di ji si a jiang di jin si jie ai di jing ji ding suan dai jia di si ai si da ji si ji shu jia ji 	覺得薩克開始卡具肯德基凱撒醬看看四大皆空薩克斯開襠褲上夸克搭撒搭撒看看上帝教撒旦撒嬌搭撒大酒店撒旦覺得撒旦及撒嬌低級死啊降低近似解艾迪羥基丁酸代價第四愛死大祭司技術甲基	c=1 d=0.847893 t=1721
ka 	卡	c=0 d=0.0532592 t=1721
ka da 	喀噠	c=10 d=4.72333 t=1721
ka da jian fan 	喀噠簡繁	c=3 d=1.28873 t=1721
ka da lang fei 	喀噠浪費	c=1 d=0.697676 t=1721
ka fei dian 	咖啡店	c=1 d=0.2334 t=1721
ka ju 	卡具	c=0 d=0.0843665 t=1721
ka ka 	卡卡	c=0 d=0.083527 t=1721
kai 	開	c=1 d=0.0596059 t=1721
kai dang ku 	開襠褲	c=4 d=3.03888 t=1721
kai fa 	開發	c=1 d=0.250594 t=1721
kai juan kao 	開卷考	c=0 d=0.0909373 t=1721
kai juan kao kong jian 	開卷考空間	c=1 d=0.913931 t=1721
kai pian 	開篇	c=1 d=0.66365 t=1721
kai sa jiang 	凱撒醬	c=1 d=0.765482 t=1721
kai shi 	開始	c=1 d=0.736061 t=1721
kai shi de kai fa jiang 	開始的開發將	c=1 d=0.537944 t=1721
kai shi ka da jin ka su du kuai liao jie a ke su da duo shu ka ka san da a sen song dao jing an si sheng sheng shi shi sheng sheng shi shi dan sheng di ai di sheng le dia jiu shi di ji ji suan ji da ji si dai ji shi jian di san ji du jin si deng ji si dang dong ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding shan dong sheng de da duo shu dan sheng di jing shen dou sou dan du jin si deng ji shang di jiao a li shan da ji jin a si dun ji shu di san ji du ji shi ji di shi di song di si da ji si a li lai kan la sa lu kuan 	開始喀噠金卡速度快瞭解阿克蘇大多數卡卡三大阿森松島靜安寺生生世世生生世世誕生地愛迪生了嗲就是低級計算機大祭司待機時間第三季度近似等級斯當東頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂山東省的大多數誕生地精神抖擻單獨近似等級上帝教阿歷山大基金阿斯頓技術第三季度即時即地溼地松第四大祭司阿里來看拉撒路款	c=1 d=0.839457 t=1721
kai shi lao dong fa 	開始勞動法	c=1 d=0.0500366 t=1721
kai yuan 	開源	c=1 d=0.092089 t=1721
kan 	看	c=2 d=0.99005 t=1721
kan dao 	看到	c=2 d=0.179176 t=1721
kan dong 	看懂	c=1 d=0.506617 t=1721
kan kan 	看看	c=3 d=1.30463 t=1721
kan kan kuan kan kan 	看看款看看	c=1 d=0.66034 t=1721
kan kan lv she da fa 	看看律設大法	c=1 d=0.687289 t=1721
kan shu 	看書	c=1 d=0.219808 t=1721
kan xia 	看下	c=0 d=0.0453845 t=1721
kang shuai lao 	抗衰老	c=0 d=0.0222017 t=1721
kang shuai lao de kai fa 	抗衰老的開發	c=1 d=0.22313 t=1721
kao lv 	考慮	c=1 d=0.633871 t=1721
kao lv shi da fu kuan 	考慮士大夫款	c=1 d=0.955997 t=1721
ke 	可	c=0 d=0.00678809 t=1721
ke fu 	客服	c=1 d=0.0483156 t=1721
ke hu duan 	客戶端	c=1 d=0.453845 t=1721
ke kao lv 	可考慮	c=1 d=0.0682212 t=1721
ke li fu 	克里夫	c=0 d=0.0631284 t=1721
ke li si 	克里斯	c=0 d=0.0606531 t=1721
ke li si ka da jian fan 	克里斯喀噠簡繁	c=1 d=0.609571 t=1721
ke lu ji 	刻錄機	c=2 d=1.54509 t=1721
ke lu ji fan de sa 	刻錄機范德薩	c=1 d=0.839457 t=1721
ke lu ji wo en 	刻錄機沃恩	c=1 d=0.0531307 t=1721
ke neng 	可能	c=1 d=0.153355 t=1721
ke yi 	可以	c=8 d=1.05199 t=1721
ken de ji 	肯德基	c=0 d=0.0843665 t=1721
kong jian 	空間	c=2 d=1.25083 t=1721
kong jian kuai jie jian 	空間快捷鍵	c=1 d=0.909373 t=1721
kong jun si ling 	空軍司令	c=0 d=0.0036334 t=1721
kong jun si ling dai fu kuan le 	空軍司令代付款了	c=1 d=0.0365162 t=1721
kong shou dao 	空手道	c=0 d=0.120974 t=1721
kong shou dao feng ji kou 	空手道風紀扣	c=1 d=0.219808 t=1721
kong shou dao kai dang ku 	空手道開襠褲	c=1 d=0.0480747 t=1721
kong shou dao lu fang ji 	空手道錄放機	c=1 d=0.718924 t=1721
kou dai 	口袋	c=1 d=0.154124 t=1721
kou dai li 	口袋裏	c=0 d=0.0826959 t=1721
kou dian fen shu 	扣點分數	c=1 d=0.162242 t=1721
kou dian fen shu dai fu kuan 	扣點分數代付款	c=1 d=0.179066 t=1721
ku 	庫	c=1 d=0.102797 t=1721
ku 	苦	c=1 d=0.15259 t=1721
kuai di 	快遞	c=2 d=0.49295 t=1721
kuai di fei 	快遞費	c=10 d=3.92917 t=1721
kuai di fei jia 	快遞費家	c=1 d=0.145019 t=1721
kuai di fei lao shi 	快遞費老師	c=1 d=0.228779 t=1721
kuai jie jian 	快捷鍵	c=1 d=0.288383 t=1721
kuai jin lai 	快進來	c=0 d=0.070822 t=1721
kuai kuai le le 	快快樂樂	c=1 d=0.640824 t=1721
kuai qian 	塊錢	c=1 d=0.0652193 t=1721
kuan 	款	c=6 d=1.79196 t=1721
kuan dai fu kuan 	款代付款	c=1 d=0.147342 t=1721
kuan shi da fu 	款士大夫	c=1 d=0.965605 t=1721
kuang 	框	c=1 d=0.806541 t=1721
kuang jia 	框架	c=1 d=0.0528657 t=1721
la sa lu 	拉撒路	c=0 d=0.083527 t=1721
lai 	來	c=2 d=0.646712 t=1721
lai gong si 	來公司	c=1 d=0.12493 t=1721
lai kan 	來看	c=0 d=0.083527 t=1721
lang fei 	浪費	c=0 d=0.12513 t=1721
lang hao 	狼嚎	c=11 d=2.5331 t=1721
lao dong fa 	勞動法	c=0 d=0.0100327 t=1721
lao shi 	老師	c=0 d=0.0645838 t=1721
lao shi de kai fa li kai 	老師的開發離開	c=1 d=0.532592 t=1721
le 	了	c=25 d=8.55423 t=1721
le kuai di fei 	了快遞費	c=1 d=0.694197 t=1721
le shi kuai di fei 	了是快遞費	c=2 d=0.81841 t=1721
li 	李	c=2 d=0.255227 t=1721
li 	裏	c=2 d=1.27126 t=1721
li kai 	離開	c=2 d=0.493432 t=1721
li kai she ding 	離開設定	c=1 d=0.763379 t=1721
li kai she ding jian fan 	離開設定簡繁	c=1 d=0.628135 t=1721
li kai shi da fu 	離開士大夫	c=1 d=0.729789 t=1721
li kai shi da fu shi da fu kuan 	離開士大夫士大夫款	c=1 d=0.913931 t=1721
li mian 	裏面	c=1 d=0.425283 t=1721
lian jie 	鏈接	c=1 d=0.440432 t=1721
lian suo dian 	連鎖店	c=0 d=0.0847894 t=1721
liang 	亮	c=1 d=0.0837432 t=1721
liang de fen ju 	兩地分居	c=0 d=0.00495388 t=1721
liang hang 	兩行	c=0 d=0.00518189 t=1721
liang wei 	兩位	c=0 d=0.0516851 t=1721
liao jie 	瞭解	c=0 d=0.083527 t=1721
lie biao 	列表	c=4 d=1.15288 t=1721
ling 	嶺	c=4 d=0.574726 t=1721
ling 	領	c=2 d=1.89319 t=1721
ling dao 	領導	c=0 d=0.0847894 t=1721
ling ling luo luo 	零零落落	c=1 d=1.05609 t=1721
liu 	柳	c=5 d=0.230445 t=1721
liu cheng 	流程	c=3 d=1.2603 t=1721
liu kou shui 	流口水	c=0 d=0.0937067 t=1721
liu lan qi 	瀏覽器	c=1 d=0.628135 t=1721
liu yan 	留言	c=2 d=0.0817286 t=1721
lo 	咯	c=0 d=0.0045502 t=1721
long 	龍	c=1 d=0.535261 t=1721
long kou duo shi 	龍口奪食	c=1 d=0.904837 t=1721
lou 	樓	c=1 d=0.267135 t=1721
lu fang ji 	錄放機	c=0 d=0.17484 t=1721
lu ka shen ke 	盧卡申科	c=0 d=0.0847894 t=1721
lun tai 	輪胎	c=1 d=0.0702988 t=1721
lun tan 	論壇	c=2 d=0.107637 t=1721
lv she da fa 	律設大法	c=1 d=0.748264 t=1721
lv she da fa jian kong fang 	律設大法檢控方	c=1 d=0.591555 t=1721
mai 	買	c=2 d=0.328952 t=1721
mai 	賣	c=3 d=0.21235 t=1721
mai dian 	買點	c=1 d=0.0544757 t=1721
mai le 	買了	c=0 d=0.0120633 t=1721
me 	麼	c=6 d=1.42321 t=1721
mei 	沒	c=3 d=1.11599 t=1721
mei shi 	美食	c=1 d=0.701174 t=1721
mei ye 	每頁	c=1 d=0.105928 t=1721
mei yi bu 	每一步	c=1 d=0.657047 t=1721
men 	們	c=1 d=0.650509 t=1721
men de 	們的	c=0 d=0.0946485 t=1721
men hu 	門戶	c=1 d=0.126651 t=1721
min 	民	c=0 d=0.0045502 t=1721
min jie 	敏捷	c=0 d=0.0247833 t=1721
min jie kai fa 	敏捷開發	c=1 d=0.249075 t=1721
ming 	名	c=2 d=0.198891 t=1721
ming cheng 	名稱	c=1 d=0.965606 t=1721
mo kuai 	模塊	c=1 d=0.0911727 t=1721
mo ren 	默認	c=4 d=0.989399 t=1721
mou zhong 	某種	c=0 d=0.0923116 t=1721
mou zhong yuan yin 	某種原因	c=1 d=0.927743 t=1721
mu 	木	c=1 d=0.0816756 t=1721
mu biao 	目標	c=1 d=0.640824 t=1721
mu lu 	目錄	c=1 d=0.980199 t=1721
mu you 	木有	c=2 d=0.69763 t=1721
na 	拿	c=1 d=0.231078 t=1721
na 	那	c=2 d=0.28394 t=1721
na bian 	那邊	c=1 d=0.65377 t=1721
na ge 	哪個	c=1 d=0.33454 t=1721
na ge 	那個	c=1 d=0.0478349 t=1721
na jiu 	那就	c=1 d=0.913931 t=1721
na li 	哪裏	c=2 d=0.316962 t=1721
na you 	哪有	c=1 d=0.155673 t=1721
na zhong 	那種	c=1 d=0.290835 t=1721
nai nai 	奶奶	c=1 d=0.272532 t=1721
nan dao 	難道	c=0 d=0.02334 t=1721
nao 	鬧	c=0 d=0.0238115 t=1721
ne 	呢	c=2 d=1.01403 t=1721
nei rong 	內容	c=3 d=0.647265 t=1721
ni 	你	c=6 d=1.44553 t=1721
ni men 	你們	c=1 d=0.839457 t=1721
ni shi 	你是	c=0 d=0.0790571 t=1721
nia 	孃	c=0 d=0.0117655 t=1721
nin 	您	c=3 d=0.102398 t=1721
nin hao 	您好	c=2 d=0.0598842 t=1721
o 	哦	c=5 d=2.55658 t=1721
o o 	哦哦	c=1 d=0.0713613 t=1721
pai 	排	c=1 d=0.0702988 t=1721
pao mian 	泡麪	c=2 d=1.74752 t=1721
pei se 	配色	c=2 d=0.162969 t=1721
pei xun 	培訓	c=3 d=0.706675 t=1721
pei zhi 	配置	c=4 d=0.85088 t=1721
peng 	碰	c=1 d=0.090718 t=1721
ping fan 	平凡	c=1 d=0.0845849 t=1721
ping shi 	平時	c=1 d=0.0488012 t=1721
po jie 	破解	c=1 d=0.882496 t=1721
qi 	其	c=2 d=0.781564 t=1721
qi dong 	啓動	c=1 d=0.960789 t=1721
qi qi ai ai 	期期艾艾	c=0 d=0.0375311 t=1721
qi qi qie qie 	悽悽切切	c=0 d=0.0329559 t=1721
qi qian 	七千	c=1 d=0.469799 t=1721
qi ye 	企業	c=2 d=0.126466 t=1721
qi ye men hu 	企業門戶	c=1 d=0.900324 t=1721
qiang da 	強大	c=0 d=0.0770315 t=1721
qiang da da wa ding ding ding ding ding ding ding ding da da de shi shi shang sui shi sui di wa de se 	強大大窪頂頂頂頂頂頂頂頂大大的事實上隨時隨地瓦德瑟	c=1 d=0.355226 t=1721
qiang duo dao 	搶奪到	c=1 d=0.394554 t=1721
qiao qiao da da 	敲敲打打	c=1 d=0.398954 t=1721
qie huan 	切換	c=2 d=0.247068 t=1721
qin ai 	親愛	c=0 d=0.118064 t=1721
qin ai de 	親愛的	c=0 d=0.0416862 t=1721
qin ai wa da da wu wei ding ding ding ding wu wu wu wu wu wu wu wu wu wa wa de 	親愛挖大大無畏頂頂頂頂嗚嗚嗚嗚嗚嗚嗚嗚嗚哇哇地	c=1 d=0.45612 t=1721
qing 	請	c=1 d=0.390628 t=1721
qing qi bing 	輕騎兵	c=0 d=0.0833985 t=1721
qing qiu 	請求	c=1 d=0.913931 t=1721
qing wen 	請問	c=0 d=0.032628 t=1721
qu 	去	c=2 d=0.761193 t=1721
quan bu 	全部	c=0 d=0.0290835 t=1721
que ren 	確認	c=1 d=0.111917 t=1721
qun 	羣	c=1 d=0.0430669 t=1721
qun li 	羣裏	c=1 d=0.0439369 t=1721
ran zhi 	然之	c=1 d=0.115325 t=1721
rang 	讓	c=1 d=0.130029 t=1721
rang ta 	讓他	c=1 d=0.0902655 t=1721
re ai 	熱愛	c=0 d=0.0423162 t=1721
ren 	人	c=0 d=0.0053397 t=1721
ren da 	人大	c=0 d=0.128271 t=1721
ren wei 	認爲	c=0 d=0.0323033 t=1721
ren wu 	任務	c=1 d=0.349204 t=1721
ren wu lan 	任務欄	c=1 d=0.0422141 t=1721
ren wu lie biao 	任務列表	c=1 d=0.191092 t=1721
ri 	日	c=1 d=0.865022 t=1721
rong rong dang dang 	溶溶蕩蕩	c=0 d=0.0319819 t=1721
ru guo 	如果	c=0 d=0.0286505 t=1721
ru he 	如何	c=2 d=1.0015 t=1721
ru men 	入門	c=0 d=0.022313 t=1721
ru ruo 	如若	c=1 d=0.0788664 t=1721
ruan 	軟	c=1 d=0.16035 t=1721
ruan jian 	軟件	c=3 d=1.9665 t=1721
sa 	撒	c=0 d=0.0319819 t=1721
sa dan 	撒旦	c=0 d=0.178759 t=1721
sa jiao 	撒嬌	c=0 d=0.0843665 t=1721
sa ke 	薩克	c=0 d=0.0843665 t=1721
sa ke si 	薩克斯	c=0 d=0.0843665 t=1721
sa sa 	灑灑	c=0 d=0.0706129 t=1721
san da 	三大	c=0 d=0.119767 t=1721
san hao 	三號	c=0 d=0.0895834 t=1721
san hao biao ti 	三號標題	c=1 d=0.900325 t=1721
san wan qi qian 	三萬七千	c=0 d=0.0348192 t=1721
sha 	啥	c=2 d=0.346402 t=1721
sha yi si 	啥意思	c=1 d=0.169483 t=1721
sha zhu 	剎住	c=1 d=0.780474 t=1721
sha zhu che 	剎住車	c=1 d=0.726149 t=1721
shan da wang 	山大王	c=0 d=0.0700328 t=1721
shan da wang qing qi bing 	山大王輕騎兵	c=1 d=0.408608 t=1721
shan dong sheng 	山東省	c=1 d=0.114098 t=1721
shan dong sheng de 	山東省的	c=1 d=0.855609 t=1721
shan dong sheng de shan dong sheng de she ding 	山東省的山東省的設定	c=1 d=0.852144 t=1721
shan kuai 	苫塊	c=0 d=0.0543351 t=1721
shan kuai di fang kai shi 	苫塊地方開始	c=1 d=0.546074 t=1721
shan tou 	汕頭	c=3 d=2.12143 t=1721
shang 	上	c=2 d=0.682305 t=1721
shang ci 	上次	c=2 d=0.134532 t=1721
shang di jiao 	上帝教	c=0 d=0.167894 t=1721
shang kua ke 	上夸克	c=0 d=0.0843665 t=1721
shang lan de fen 	上籃得分	c=0 d=0.0532592 t=1721
shang lan de fen ka 	上籃得分卡	c=1 d=0.535261 t=1721
shang mian 	上面	c=1 d=0.0293049 t=1721
shang ping 	上屏	c=1 d=1 t=1721
shang wang 	上網	c=0 d=0.0293758 t=1721
shang xia 	上下	c=1 d=0.193013 t=1721
shang xian 	上線	c=0 d=0.0045502 t=1721
shang xian hou 	上線後	c=1 d=0.04573 t=1721
shao 	少	c=1 d=0.0898153 t=1721
shao bu liao 	少不了	c=1 d=0.70822 t=1721
she ding 	設定	c=4 d=2.14183 t=1721
she fang di 	設防地	c=1 d=0.22091 t=1721
she ji 	設計	c=6 d=1.53701 t=1721
she ji shi 	設計師	c=1 d=0.0627546 t=1721
she ji shi shi 	設計師是	c=1 d=0.0804596 t=1721
she xiang tou 	攝像頭	c=2 d=1.93123 t=1721
she zhi 	設置	c=4 d=1.23083 t=1721
shen 	神	c=1 d=0.677057 t=1721
shen du 	深度	c=1 d=0.329559 t=1721
shen kao jia 	參考價	c=0 d=0.0759572 t=1721
shen me 	什麼	c=4 d=1.63565 t=1721
shen men 	身門	c=0 d=0.0932394 t=1721
shen qing 	申請	c=1 d=0.0359725 t=1721
sheng 	省	c=1 d=0.0665368 t=1721
sheng cheng 	生成	c=1 d=0.0159229 t=1721
sheng dan kuai le 	聖誕快樂	c=0 d=0.00510474 t=1721
sheng dan kuai le fa 	聖誕快樂發	c=3 d=1.35146 t=1721
sheng sheng shi shi 	生生世世	c=0 d=0.114876 t=1721
shi 	實	c=1 d=0.557106 t=1721
shi 	是	c=18 d=2.94615 t=1721
shi 	時	c=1 d=0.0383884 t=1721
shi ba 	是吧	c=4 d=0.943947 t=1721
shi bu shi 	是不是	c=2 d=1.04324 t=1721
shi chang 	市場	c=0 d=0.022313 t=1721
shi chang ru men 	市場入門	c=1 d=0.224249 t=1721
shi da da 	溼答答	c=0 d=0.058605 t=1721
shi da fu 	士大夫	c=32 d=7.95782 t=1721
shi da fu di fang 	士大夫地方	c=1 d=0.0963276 t=1721
shi da fu fang shi 	士大夫方式	c=1 d=0.164474 t=1721
shi da fu kai dang ku 	士大夫開襠褲	c=1 d=0.0502874 t=1721
shi da fu kao lv 	士大夫考慮	c=2 d=0.944214 t=1721
shi da fu kao lv shi 	士大夫考慮是	c=1 d=0.831104 t=1721
shi da fu ke lu ji 	士大夫刻錄機	c=1 d=0.941764 t=1721
shi da fu kong jian 	士大夫空間	c=1 d=0.865022 t=1721
shi da fu kong jian liu kou shui 	士大夫空間流口水	c=1 d=0.941765 t=1721
shi da fu kuan 	士大夫款	c=6 d=1.92319 t=1721
shi da fu kuan shi lai ke da fei ji 	士大夫款史萊克打飛機	c=1 d=0.0401553 t=1721
shi da fu lu ka shen ke ling dao 	士大夫盧卡申科領導	c=1 d=0.852144 t=1721
shi da fu she ding 	士大夫設定	c=1 d=0.794534 t=1721
shi da fu shi da fu 	士大夫士大夫	c=2 d=0.230681 t=1721
shi da fu shi da fu shi da fu 	士大夫士大夫士大夫	c=2 d=0.837428 t=1721
shi da fu si kao 	士大夫思考	c=1 d=0.771052 t=1721
shi de fen shu 	實得分數	c=1 d=0.23589 t=1721
shi de fen shu duo fu duo shou 	實得分數多福多壽	c=1 d=0.183599 t=1721
shi di di da da a wa da wei de qin ai de qiang da da da a a a ding ding ding ding ding ding ding ding ding ding ding ding di di da da a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a da wei de ren da da da a a a a a a a da da a a a a ai dao de ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding diao wa dai ding ding ding ding ding ding ding ding ding ding ding ding sa dan 	是滴滴答答阿佤大威德親愛的強大大大啊啊啊頂頂頂頂頂頂頂頂頂頂頂頂滴滴答答啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊大威德人大大大啊啊啊啊啊啊啊大大啊啊啊啊挨刀的頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂吊襪帶頂頂頂頂頂頂頂頂頂頂頂頂撒旦	c=1 d=0.418952 t=1721
shi di fang fan de sa 	是地方范德薩	c=1 d=0.171187 t=1721
shi di song 	溼地松	c=0 d=0.083527 t=1721
shi du wei diao 	適度微調	c=0 d=0.0400517 t=1721
shi du wei diao shi qiu wen du ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding ding di di da da da wa ren da qin ai diao wa dai 	適度微調溼球溫度頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂滴滴答答大窪人大親愛吊襪帶	c=1 d=0.402524 t=1721
shi fa de dian 	事發地點	c=1 d=0.0944202 t=1721
shi ge 	是個	c=1 d=0.878096 t=1721
shi ji yu 	是基於	c=3 d=0.521347 t=1721
shi ka da jian fan kuai jin lai 	是喀噠簡繁快進來	c=1 d=0.71177 t=1721
shi kuai di fei 	是快遞費	c=9 d=5.02028 t=1721
shi kuai di fei di fang 	是快遞費地方	c=1 d=0.151072 t=1721
shi kuai di fei ji 	是快遞費機	c=1 d=0.937067 t=1721
shi kuai di fei kai shi di san fang 	是快遞費開始第三方	c=1 d=0.543351 t=1721
shi lai ke 	史萊克	c=0 d=0.00399551 t=1721
shi le 	溼了	c=1 d=0.167932 t=1721
shi le dai fu kuan 	溼了代付款	c=2 d=0.961233 t=1721
shi le ka da ji fen ka 	溼了喀噠計分卡	c=1 d=0.231078 t=1721
shi le kuai di fei 	溼了快遞費	c=3 d=1.11189 t=1721
shi le kuai di fei ji 	溼了快遞費機	c=1 d=0.918512 t=1721
shi pin 	視頻	c=1 d=0.687289 t=1721
shi qiu wen du 	溼球溫度	c=0 d=0.0400517 t=1721
shi shi 	事事	c=1 d=0.99005 t=1721
shi shi 	實事	c=3 d=2.68161 t=1721
shi shi 	實施	c=1 d=0.995012 t=1721
shi shi 	是是	c=1 d=0.895834 t=1721
shi shi 	試試	c=27 d=6.75666 t=1721
shi shi hai 	試試還	c=1 d=0.891366 t=1721
shi shi le 	試試了	c=1 d=0.597501 t=1721
shi shi shang 	事實上	c=2 d=0.255238 t=1721
shi shi zhe ge 	試試這個	c=1 d=0.0916297 t=1721
shi si 	十四	c=1 d=0.055299 t=1721
shi wo en 	是沃恩	c=1 d=0.810584 t=1721
shi yong 	使用	c=1 d=0.970446 t=1721
shou ce 	手冊	c=4 d=0.690734 t=1721
shou ji 	手機	c=1 d=0.103768 t=1721
shou ji duan 	手機段	c=1 d=0.0939493 t=1721
shou shi 	收拾	c=2 d=0.0330627 t=1721
shou you 	手遊	c=1 d=0.67368 t=1721
shu ju 	數據	c=2 d=0.410954 t=1721
shu ju biao 	數據表	c=1 d=0.204948 t=1721
